name,perturbation,level,repeat,baseline_blas,perturbed_blas,delta_blas
Image62-F15.png,add_false_positive_bline_pixels,0.032,8,0.312608587738893,0.33415549764209485,0.02154690990320185
Image62-F15.png,remove_bline_pixels,0.4,9,0.312608587738893,0.19030776867709107,-0.12230081906180193
Image62-F15.png,add_false_positive_bline_pixels,0.032,9,0.312608587738893,0.33221643087614783,0.019607843137254832
Image62-F15.png,remove_bline_pixels,0.5,0,0.312608587738893,0.15548894717122513,-0.15711964056766786
Image62-F15.png,add_false_positive_bline_pixels,0.04,0,0.312608587738893,0.341741126830479,0.02913253909158603
Image62-F15.png,remove_bline_pixels,0.5,1,0.312608587738893,0.15841399851079674,-0.15419458922809626
Image62-F15.png,add_false_positive_bline_pixels,0.04,1,0.312608587738893,0.3423926532638371,0.029784065524944114
Image62-F15.png,remove_bline_pixels,0.5,2,0.312608587738893,0.1526789059572874,-0.1599296817816056
Image62-F15.png,add_false_positive_bline_pixels,0.04,2,0.312608587738893,0.34183420203524445,0.029225614296351454
Image62-F15.png,remove_bline_pixels,0.5,3,0.312608587738893,0.16182675601886326,-0.15078183172002974
Image62-F15.png,add_false_positive_bline_pixels,0.04,3,0.312608587738893,0.33719595433109945,0.02458736659220645
Image62-F15.png,remove_bline_pixels,0.5,4,0.312608587738893,0.1571109456440804,-0.1554976420948126
Image62-F15.png,add_false_positive_bline_pixels,0.04,4,0.312608587738893,0.3408413998510796,0.02823281211218659
Image62-F15.png,remove_bline_pixels,0.5,5,0.312608587738893,0.15655249441548774,-0.15605609332340525
Image62-F15.png,add_false_positive_bline_pixels,0.04,5,0.312608587738893,0.3421289401836684,0.02952035244477541
Image62-F15.png,remove_bline_pixels,0.5,6,0.312608587738893,0.15444278977413753,-0.15816579796475547
Image62-F15.png,add_false_positive_bline_pixels,0.04,6,0.312608587738893,0.33897989575577064,0.026371308016877648
Image62-F15.png,remove_bline_pixels,0.5,7,0.312608587738893,0.15555139253153494,-0.15705719520735806
Image62-F15.png,add_false_positive_bline_pixels,0.04,7,0.312608587738893,0.34108960039712083,0.028481012658227833
Image62-F15.png,remove_bline_pixels,0.5,8,0.312608587738893,0.15623829149494195,-0.15637029624395105
Image62-F15.png,add_false_positive_bline_pixels,0.04,8,0.312608587738893,0.339476296847853,0.026867709108960025
